symbol,status,display_label,signal,previous_signal,signal_date,sector,industry,trend,momentum,optionable,reason
SA,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Materials,Gold,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SAFT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING DOWN,,No active BUY transition
SAH,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Discretionary,Auto & Truck Dealerships,DOWNTREND,MOVING DOWN,,No active BUY transition
SAIC,LEADER,🚀 LEADER,BUY,BUY,"Jul 09, 2026",Technology,Information Technology Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SAM,REMOVED,❌ REMOVED,SELL,BUY,"Aug 19, 2026",Staples,Beverages - Brewers,NEUTRAL,MOVING UP,,Prior BUY is missing or no longer rated BUY
SAP,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SARO,UNCHANGED,UNCHANGED,,,,Industrials,Aerospace & Defense,DOWNTREND,,,No active BUY transition
SBAC,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 14, 2026",Real Estate,REIT - Specialty,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
SBCF,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SBFG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SBLK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Industrials,Marine Shipping,UPTREND,MOVING UP,,No active BUY transition
SBRA,UNCHANGED,UNCHANGED,SELL,,"Aug 05, 2026",Real Estate,REIT - Healthcare Facilities,DOWNTREND,MOVING DOWN,,No active BUY transition
SBSI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Financials,Banks - Regional,DOWNTREND,MOVING DOWN,,No active BUY transition
SBUX,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 14, 2026",Discretionary,Restaurants,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SCCO,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 22, 2026",Materials,Copper,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SCHL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 22, 2026",Communication,Publishing,DOWNTREND,MOVING DOWN,,No active BUY transition
SCHW,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Financials,Capital Markets,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SCI,REMOVED,❌ REMOVED,SELL,BUY,"Aug 19, 2026",Discretionary,Personal Services,UPTREND,MOVING UP,,Prior BUY is missing or no longer rated BUY
SCL,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 30, 2026",Materials,Specialty Chemicals,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SCSC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Technology,Electronics & Computer Distribution,NEUTRAL,MOVING DOWN,,No active BUY transition
SE,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Discretionary,Internet Retail,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SEG,UNCHANGED,UNCHANGED,,,,Real Estate,Real Estate Services,UPTREND,,,No active BUY transition
SEI,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 18, 2026",Energy,Oil & Gas Equipment & Services,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
SEIC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Financials,Asset Management,UPTREND,MOVING DOWN,,No active BUY transition
SENEA,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Staples,Packaged Foods,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SEPN,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
SEZL,UNCHANGED,UNCHANGED,,,,Financials,Credit Services,DOWNTREND,,,No active BUY transition
SF,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 09, 2026",Financials,Capital Markets,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SFBC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SFBS,LEADER,🚀 LEADER,BUY,BUY,"Aug 18, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SFD,UNCHANGED,UNCHANGED,,,,Staples,Packaged Foods,DOWNTREND,,,No active BUY transition
SFM,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Staples,Grocery Stores,NEUTRAL,MOVING DOWN,,No active BUY transition
SFNC,UNCHANGED,UNCHANGED,SELL,,"Aug 12, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SFST,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SGI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Discretionary,Furnishings Fixtures & Appliances,DOWNTREND,MOVING DOWN,,No active BUY transition
SHAK,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 28, 2026",Discretionary,Restaurants,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SHBI,UNCHANGED,UNCHANGED,SELL,,"Aug 12, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SHEL,LEADER,🚀 LEADER,BUY,BUY,"Jul 15, 2026",Energy,Oil & Gas Integrated,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SHG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 28, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SHOO,REMOVED,❌ REMOVED,SELL,BUY,"Aug 19, 2026",Discretionary,Footwear & Accessories,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
SHOP,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SHW,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 30, 2026",Materials,Specialty Chemicals,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SI,UNCHANGED,UNCHANGED,,,,Health Care,Medical Devices,NEUTRAL,,,No active BUY transition
SIF,UNCHANGED,UNCHANGED,,,,Industrials,Aerospace & Defense,DOWNTREND,,,No active BUY transition
SIG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Discretionary,Luxury Goods,DOWNTREND,MOVING DOWN,,No active BUY transition
SIGI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 14, 2026",Financials,Insurance - Property & Casualty,DOWNTREND,MOVING DOWN,,No active BUY transition
SII,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Financials,Asset Management,UPTREND,MOVING DOWN,,No active BUY transition
SIM,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 10, 2026",Materials,Steel,NEUTRAL,MOVING DOWN,,Existing BUY momentum is weakening
SIMO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Technology,Semiconductors,DOWNTREND,MOVING UP,,No active BUY transition
SIRI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Communication,Entertainment,DOWNTREND,MOVING DOWN,,No active BUY transition
SITE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Industrials,Industrial Distribution,DOWNTREND,MOVING UP,,No active BUY transition
SITM,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 10, 2026",Technology,Semiconductors,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SJM,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 17, 2026",Staples,Packaged Foods,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SKM,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Communication,Telecom Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SKT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Real Estate,REIT - Retail,DOWNTREND,MOVING DOWN,,No active BUY transition
SKWD,UNCHANGED,UNCHANGED,,,,Financials,Insurance - Property & Casualty,NEUTRAL,,,No active BUY transition
SKY,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Discretionary,Residential Construction,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SKYW,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Industrials,Airlines,UPTREND,MOVING DOWN,,No active BUY transition
SLAB,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SLB,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SLDE,UNCHANGED,UNCHANGED,,,,Financials,Insurance - Property & Casualty,UPTREND,,,No active BUY transition
SLF,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Financials,Insurance - Diversified,NEUTRAL,MOVING DOWN,,No active BUY transition
SLG,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Real Estate,REIT - Office,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SLGN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 13, 2026",Discretionary,Packaging & Containers,DOWNTREND,MOVING DOWN,,No active BUY transition
SLM,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 04, 2026",Financials,Credit Services,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SLVM,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Materials,Paper & Paper Products,DOWNTREND,MOVING DOWN,,No active BUY transition
SM,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SMA,UNCHANGED,UNCHANGED,,,,Real Estate,REIT - Industrial,UPTREND,,,No active BUY transition
SMBC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Financials,Banks - Regional,NEUTRAL,MOVING DOWN,,No active BUY transition
SMBK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SMC,UNCHANGED,UNCHANGED,,,,Energy,Oil & Gas Midstream,UPTREND,,,No active BUY transition
SMCI,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Technology,Computer Hardware,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SMFG,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Financials,Banks - Diversified,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SMG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Materials,Agricultural Inputs,DOWNTREND,MOVING DOWN,,No active BUY transition
SMP,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Discretionary,Auto Parts,UPTREND,MOVING DOWN,,No active BUY transition
SMTC,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SMTI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING DOWN,,No active BUY transition
SN,UNCHANGED,UNCHANGED,,,,Discretionary,Furnishings Fixtures & Appliances,UPTREND,,,No active BUY transition
SNA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Industrials,Tools & Accessories,DOWNTREND,MOVING DOWN,,No active BUY transition
SNDA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Health Care,Medical Care Facilities,NEUTRAL,MOVING DOWN,,No active BUY transition
SNDK,UNCHANGED,UNCHANGED,,,,Technology,Computer Hardware,UPTREND,,,No active BUY transition
SNDR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Industrials,Trucking,DOWNTREND,MOVING DOWN,,No active BUY transition
SNEX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 01, 2026",Financials,Capital Markets,DOWNTREND,MOVING UP,,No active BUY transition
SNN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Health Care,Medical Devices,DOWNTREND,MOVING DOWN,,No active BUY transition
SNOW,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,No active BUY transition
SNPS,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 14, 2026",Technology,Software - Infrastructure,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
SNX,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Technology,Electronics & Computer Distribution,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SNY,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 19, 2026",Health Care,Drug Manufacturers - General,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
SO,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING DOWN,,No active BUY transition
SOLV,UNCHANGED,UNCHANGED,,,,Health Care,Medical Instruments & Supplies,UPTREND,,,No active BUY transition
SON,UNCHANGED,UNCHANGED,SELL,,"Aug 19, 2026",Discretionary,Packaging & Containers,UPTREND,MOVING DOWN,,No active BUY transition
SONY,EMERGING,🔥 EMERGING,BUY,,"Jul 10, 2026",Technology,Consumer Electronics,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
SOR,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SPB,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Staples,Household & Personal Products,UPTREND,MOVING DOWN,,No active BUY transition
SPCX,UNCHANGED,UNCHANGED,,,,Industrials,Aerospace & Defense,UPTREND,,,No active BUY transition
SPFI,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SPG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Real Estate,REIT - Retail,DOWNTREND,MOVING DOWN,,No active BUY transition
SPGI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Financials,Financial Data & Stock Exchanges,DOWNTREND,MOVING UP,,No active BUY transition
SPHR,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Communication,Entertainment,UPTREND,MOVING DOWN,,No active BUY transition
SPNT,UNCHANGED,UNCHANGED,SELL,,"Jul 17, 2026",Financials,Insurance - Reinsurance,DOWNTREND,MOVING DOWN,,No active BUY transition
SPOT,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 19, 2026",Communication,Internet Content & Information,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
SPRB,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
SPSC,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 30, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SPXC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Industrials,Building Products & Equipment,DOWNTREND,MOVING DOWN,,No active BUY transition
SQM,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SR,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Utilities,Utilities - Regulated Gas,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SRBK,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,UPTREND,,,No active BUY transition
SRCE,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SRE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Utilities,Utilities - Diversified,DOWNTREND,MOVING DOWN,,No active BUY transition
SRRK,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SRV,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 19, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
SSB,LEADER,🚀 LEADER,BUY,BUY,"Jul 17, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SSD,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 10, 2026",Materials,Lumber & Wood Production,NEUTRAL,MOVING DOWN,,Existing BUY momentum is weakening
SSNC,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 14, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SSRM,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Materials,Gold,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ST,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Technology,Scientific & Technical Instruments,DOWNTREND,MOVING DOWN,,No active BUY transition
STAA,UNCHANGED,UNCHANGED,SELL,,"Jul 01, 2026",Health Care,Medical Instruments & Supplies,DOWNTREND,MOVING UP,,No active BUY transition
STAG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Real Estate,REIT - Industrial,DOWNTREND,MOVING DOWN,,No active BUY transition
STBA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
STC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Financials,Insurance - Property & Casualty,NEUTRAL,MOVING DOWN,,No active BUY transition
STE,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Health Care,Medical Devices,UPTREND,MOVING DOWN,,No active BUY transition
STEP,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Financials,Asset Management,UPTREND,MOVING DOWN,,No active BUY transition
STK,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
STLD,REMOVED,❌ REMOVED,SELL,BUY,"Aug 19, 2026",Materials,Steel,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
STN,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Industrials,Engineering & Construction,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
STNG,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 19, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
STOK,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
STRA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Staples,Education & Training Services,UPTREND,MOVING DOWN,,No active BUY transition
STRC,UNCHANGED,UNCHANGED,,,,Technology,Software - Application,UPTREND,,,No active BUY transition
STRO,UNCHANGED,UNCHANGED,SELL,,"Jul 06, 2026",Health Care,Biotechnology,DOWNTREND,MOVING DOWN,,No active BUY transition
STRT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Discretionary,Auto Parts,DOWNTREND,MOVING DOWN,,No active BUY transition
STRZ,UNCHANGED,UNCHANGED,,,,Communication,Entertainment,DOWNTREND,,,No active BUY transition
STT,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 19, 2026",Financials,Asset Management,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
STVN,UNCHANGED,UNCHANGED,SELL,,"Aug 07, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING DOWN,,No active BUY transition
STX,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Technology,Computer Hardware,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
STZ,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 14, 2026",Staples,Beverages - Brewers,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
SU,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Energy,Oil & Gas Integrated,UPTREND,MOVING UP,,No active BUY transition
SUI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Real Estate,REIT - Residential,DOWNTREND,MOVING DOWN,,No active BUY transition
SUN,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 19, 2026",Energy,Oil & Gas Refining & Marketing,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
SUPN,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Health Care,Drug Manufacturers - Specialty & Generic,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SWK,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 29, 2026",Industrials,Tools & Accessories,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SWKS,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SWX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Utilities,Utilities - Regulated Gas,UPTREND,MOVING DOWN,,No active BUY transition
SXI,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Industrials,Specialty Industrial Machinery,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SXT,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SYBT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SYF,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Financials,Credit Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SYK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Health Care,Medical Devices,UPTREND,MOVING DOWN,,No active BUY transition
SYM,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Industrials,Specialty Industrial Machinery,DOWNTREND,MOVING DOWN,,No active BUY transition
SYRE,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SYY,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Staples,Food Distribution,DOWNTREND,MOVING DOWN,,No active BUY transition
T,EMERGING,🔥 EMERGING,BUY,,"Jul 23, 2026",Communication,Telecom Services,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
TAP,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Staples,Beverages - Brewers,NEUTRAL,MOVING DOWN,,No active BUY transition
TARS,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 07, 2026",Health Care,Biotechnology,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
TAYD,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 19, 2026",Industrials,Specialty Industrial Machinery,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
TBBK,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
TBLD,UNCHANGED,UNCHANGED,SELL,,"Aug 18, 2026",Financials,Closed-End Fund - Equity,NEUTRAL,MOVING DOWN,,No active BUY transition
TCBI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Financials,Banks - Regional,DOWNTREND,MOVING UP,,No active BUY transition
TCBK,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
TCBX,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,UPTREND,,,No active BUY transition
TCI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Real Estate,Real Estate Services,DOWNTREND,MOVING DOWN,,No active BUY transition
TCMD,UNCHANGED,UNCHANGED,SELL,,"Aug 12, 2026",Health Care,Medical Devices,DOWNTREND,MOVING DOWN,,No active BUY transition
TCOM,REMOVED,❌ REMOVED,SELL,BUY,"Aug 19, 2026",Discretionary,Travel Services,NEUTRAL,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
TD,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Financials,Banks - Diversified,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TDC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Technology,Software - Infrastructure,DOWNTREND,MOVING UP,,No active BUY transition
TDG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Industrials,Aerospace & Defense,DOWNTREND,MOVING UP,,No active BUY transition
TDW,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TDY,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 27, 2026",Technology,Scientific & Technical Instruments,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
TEAM,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 05, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
TECH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Health Care,Biotechnology,UPTREND,MOVING DOWN,,No active BUY transition
TECK,REMOVED,❌ REMOVED,SELL,BUY,"Aug 19, 2026",Materials,Other Industrial Metals & Mining,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
TECX,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
TEL,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 28, 2026",Technology,Electronic Components,NEUTRAL,MOVING DOWN,,Existing BUY momentum is weakening
TEM,UNCHANGED,UNCHANGED,,,,Health Care,Health Information Services,NEUTRAL,,,No active BUY transition
TEN,LEADER,🚀 LEADER,BUY,BUY,"Aug 18, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TENB,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 07, 2026",Technology,Software - Infrastructure,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
TER,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Technology,Semiconductor Equipment & Materials,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TEVA,LEADER,🚀 LEADER,BUY,BUY,"Jul 31, 2026",Health Care,Drug Manufacturers - Specialty & Generic,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
